Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,north_link,north_Ereservoir,north_irrigation,north_urban,north_others,east_abstraction,east_link,east_Ereservoir,east_irrigation,east_urban,east_others,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1941-11-01T00:00:00,252224692.77666667,10307584.224000001,15220178.865666667,4319474.157266666,2876078.6728666667,5446999999.999998,4221991.167593205,0.0,0.0,248002701.60907343,248002701.60907343,258310285.83307344,0.0,30000000.0,0.0,0.0,0.0,273530464.6987401,0.0,1000000.0,0.0,0.0,0.0,7233999999.999996,3151055.5573400664,236908000.0,33471409.14140004,270379409.14140004,1299999999.9999971,1105469.9999999986,269087653.2976667,0.0,269087653.2976667,3700000000.0,301020.0,12005655.970533371,259200000.0,271205655.9705334,0.0,0.0,0.0,3976128.001,398304.0,2348298.95,0.0,0.0,0.0,529632.0,57024.0,803534.23,0.0,-5.587935447692871e-09,-2.0489096641540527e-08,0.0,1728.0,26129.18,268027693.61053336
1941-12-01T00:00:00,329274032.0516129,14486288.609032258,21390453.759354837,6070593.062322581,4042043.684741935,5446999999.999998,3634976.3528476264,0.0,0.0,325639055.6987653,325639055.6987653,321030944.30779755,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,336278358.0671524,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999996,3029627.59751964,236908000.0,94849466.46963274,331757466.46963274,1299999999.9999971,1062869.9999999986,309052800.0,22791045.530955315,331843845.5309553,3700000000.0,289420.0,75939413.21569723,259200000.0,335139413.2156972,0.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,0.0,1727999.999999985,864.0000000074506,415584.0,1728.0,26129.18,331961450.8556972
1942-01-01T00:00:00,608257400.1290323,29616710.678709675,43732034.98870968,12411115.313709678,8263817.01983871,5446999999.999998,4380033.617717016,219643670.51131523,219643670.51131523,368000000.0,587643670.5113152,598165981.1900249,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,635754976.1787345,1491264.0,1000000.0,611712.0,495936.0,383616.0,7233999999.999996,2792843.075869808,236908000.0,394562869.10286474,631470869.1028647,1299999999.9999971,979799.9999999986,309052800.0,328928040.41557443,637980840.4155744,3700000000.0,266800.0,386320801.4354131,259200000.0,645520801.4354131,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0000000484,863.9999999925494,415584.0,1728.0,26129.18,642342839.0754131
1942-02-01T00:00:00,583726636.9607142,28286305.919999998,41767559.32,11853598.746214285,7892600.188571429,5446999999.999998,3928483.760220416,195564457.2004938,195564457.2004938,368000000.0,563564457.2004938,572756363.1204939,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,608380882.440494,1491264.0,1000000.0,611712.0,495936.0,383616.0,7234000000.0,2173560.480785633,236908000.0,367808057.9597082,604716057.9597082,1299999999.9999971,762539.999999999,309052799.99999994,301832972.7049225,610885772.7049224,3700000000.0,207640.0,358913676.8934939,259200000.0,618113676.8934939,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1727999.9999999218,863.9999999478459,415584.0,1728.0,26129.18,614935714.5334939
1942-03-01T00:00:00,687909341.0,33936564.91354839,50110731.75064516,14221384.171935484,9469166.436516128,5446999999.999998,3005064.30163987,300670580.6983601,300670580.6983601,368000000.0,668670580.6983601,683512745.6119084,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,727480437.3625536,1491264.0,1000000.0,611712.0,495936.0,383616.0,7234000000.0,1614991.8656116724,236908000.0,487466181.4969419,724374181.4969419,1299999999.9999971,566579.9999999993,309052799.9999999,424054841.66787744,733107641.6678773,3700000000.0,154280.0,482765472.1043935,259200000.0,741965472.1043935,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0000000373,864.0,415584.0,1728.0,26129.18,738787509.7443935
1942-04-01T00:00:00,454950278.73333335,21302231.328,31454874.779666666,8926867.412433334,5943865.398133334,5446999999.999998,4899315.953838104,65817266.77949524,65817266.77949524,368000000.0,433817266.77949524,436025098.10749525,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,461336932.8871619,1491264.0,1000000.0,611712.0,495936.0,383616.0,7234000000.0,2094632.3069023571,236908000.0,220843036.58025956,457751036.58025956,1299999999.9999971,734849.9999999991,309052800.0,151968909.9916929,461021709.9916929,3700000000.0,200100.0,207108419.38982624,259200000.0,466308419.38982624,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1727999.9999999925,864.0000000037253,415584.0,1728.0,26129.18,463130457.0298262
1942-05-01T00:00:00,325279259.93225807,14269635.592258064,21070543.91548387,5979802.913451613,3981591.9719354836,5446999999.999996,5678239.458019739,0.0,0.0,319601020.4742384,319601020.4742384,314776256.06649643,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,329703759.9819803,1491264.0,1000000.0,611712.0,495936.0,383616.0,7234000000.0,2173560.480785634,236908000.0,89130935.50119466,326038935.50119466,1299999999.9999971,762539.999999999,309052800.0,17282054.41364628,326334854.4136463,3700000000.0,207640.0,70451750.38558179,259200000.0,329651750.3855818,0.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,0.0,1728000.0000000298,863.9999999776483,415584.0,1728.0,26129.18,326473788.0255818
1942-06-01T00:00:00,237276429.04333335,9496878.048,14023090.126333334,3979741.3642,2649870.9900333337,5446999999.999996,5260555.839835384,0.0,0.0,232015873.20349798,232015873.20349798,241512751.25149798,0.0,30000000.0,0.0,0.0,0.0,255535841.3778313,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,2015704.1330190797,236908000.0,16612137.24481222,253520137.24481222,1299999999.9999971,707159.999999999,256792718.60901222,0.0,256792718.60901222,3700000000.0,192560.0,0.0,258794701.59904554,258794701.59904554,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,-7.450580596923828e-09,7.450580596923828e-09,0.0,0.0,26129.18,255616739.23904556
1942-07-01T00:00:00,206439744.5,7824477.089032258,11553622.871612903,3278908.602258065,2183228.503677419,5446999999.999996,5858859.401018377,0.0,0.0,200580885.09898162,200580885.09898162,208405362.18801388,0.0,30000000.0,0.0,0.0,0.0,219958985.0596268,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,2452844.788372615,217506140.27125415,0.0,217506140.27125415,1299999999.9999971,860519.9999999988,219924528.8735122,0.0,219924528.8735122,3700000000.0,234320.0,0.0,221418109.37718964,221418109.37718964,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,-4.6566128730773926e-09,-3.725290298461914e-09,0.0,0.0,26129.18,218240147.01718965
1942-08-01T00:00:00,185390469.3032258,6682887.824516129,9867952.16148387,2800516.6511612902,1864696.0070967742,5446999999.999996,6716804.130261917,0.0,0.0,178673665.17296386,178673665.17296386,185356552.99747998,0.0,30000000.0,0.0,0.0,0.0,195224505.15896386,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3151055.5573400673,192073449.6016238,0.0,192073449.6016238,1299999999.9999971,1105469.9999999986,193768496.2527851,0.0,193768496.2527851,3700000000.0,301020.0,0.0,194876844.25988185,194876844.25988185,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,1.1175870895385742e-08,-1.30385160446167e-08,0.0,0.0,26129.18,191698881.89988187
1942-09-01T00:00:00,175181209.29666668,6129197.424,9050372.916333335,2568488.338333333,1710202.2751333334,5446999999.999996,7303818.945007495,0.0,0.0,167877390.35165918,167877390.35165918,174006587.77565917,0.0,30000000.0,0.0,0.0,0.0,183056960.69199252,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3588196.2126936032,179468764.47929892,0.0,179468764.47929892,1299999999.9999971,1258829.9999999984,180778422.81763226,0.0,180778422.81763226,3700000000.0,342780.0,0.0,181690517.0927656,181690517.0927656,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,4.6566128730773926e-09,-1.30385160446167e-08,0.0,0.0,26129.18,178512554.73276561
1942-10-01T00:00:00,209466733.44516128,7988643.220645161,11796030.580999998,3347703.7095483867,2229035.0378387095,5446999999.999996,7010311.537634706,0.0,0.0,202456421.90752658,202456421.90752658,210445065.12817174,0.0,30000000.0,0.0,0.0,0.0,222241095.70917174,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3891766.1122446684,218349329.59692708,0.0,218349329.59692708,1299999999.9999971,1365329.9999999981,220331703.30647546,0.0,220331703.30647546,3700000000.0,371780.0,-2.9802322387695312e-08,221733630.3443142,221733630.34431416,0.0,0.0,0.0,0.0,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,0.0,1.862645149230957e-09,-1.862645149230957e-09,0.0,0.0,26129.18,218555667.98431417
1942-11-01T00:00:00,324188507.65,14210479.583999999,20983194.154333334,5955013.123366667,3965085.9381666663,5446999999.999996,4221991.167593204,0.0,0.0,319966516.4824068,319966516.4824068,315082596.0664068,5315328.0,30000000.0,3162240.0,1374624.0,778464.0,329922750.22074014,1491264.0,1000000.0,611712.0,495936.0,383616.0,7234000000.000002,3151055.5573400673,236908000.0,88372430.66340005,325280430.66340005,1299999999.9999971,1105469.9999999986,309052800.0,16155829.78576672,325208629.7857667,3700000000.0,301020.0,69215639.7239334,259200000.0,328415639.7239334,0.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,0.0,1728000.0000000075,863.9999999813735,415584.0,1728.0,26129.18,325237677.3639334
