Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,east_abstraction,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
2016-01-01T00:00:00,232703746.56129032,7493057.117387096,8064629.372903226,2511299.4038709677,1672123.5950322582,5446999999.9999695,4380033.617717001,0.0,0.0,228323712.94357333,228323712.94357333,235816770.0609604,243881399.43386364,7233999999.999914,2792843.075869785,236908000.0,4180556.357993841,241088556.35799384,1299999999.9999971,979799.9999999986,242620055.7618648,0.0,242620055.7618648,3700000000.0,266800.0,0.0,243474432.47689706,243474432.47689706,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,239629098.02079707
2016-02-01T00:00:00,402605074.2241379,6185498.983931035,2502448.4855172415,1807827.7903448276,1203724.0560689657,5446999999.9999695,3928483.7602204033,11033818.303917468,11033818.303917468,368000000.0,379033818.30391747,362115093.28784853,363616010.25336576,7233999999.999914,2173560.4807856157,236908000.0,124534449.77258015,361442449.77258015,1299999999.9999971,762539.999999999,309052800.0,47480111.321924984,356532911.321925,3800000000.0,207640.0,94327681.755925,259200000.0,353527681.755925,19382457.6,18713375.99999994,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,349682347.299825
2016-03-01T00:00:00,176273832.96129033,6129820.506,5657836.830967742,1841203.3703225804,1225946.852064516,5446999999.9999695,3005064.30163986,0.0,0.0,173268768.65965047,173268768.65965047,179398589.16565046,185056425.9966182,7233999999.999914,1614991.865611659,183441434.13100654,0.0,183441434.13100654,1299999999.9999971,566579.9999999993,184716057.50132912,0.0,184716057.50132912,3700000000.0,159600.0,0.0,188457263.92500654,188457263.92500654,0.0,2.9802322387695312e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,184611929.46890655
2016-04-01T00:00:00,85659755.902,6129820.506,4558804.704,1827826.2,1217039.7971333335,5446999999.9999695,4899315.9538380895,0.0,0.0,80760439.9481619,80760439.9481619,86890260.45416191,91449065.15816191,7233999999.999914,2094632.3069023394,89354432.85125957,0.0,89354432.85125957,1299999999.9999971,734849.9999999991,90447409.05125958,0.0,90447409.05125958,3700000000.0,200100.0,0.0,90913401.9683929,90913401.9683929,0.0,-1.4901161193847656e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,87068067.51229289
2016-05-01T00:00:00,72472503.9483871,6129820.506,6082382.322580645,1897450.2580645161,1263398.2797419354,5446999999.9999695,5678239.458019721,0.0,0.0,66794264.49036738,66794264.49036738,72924084.99636738,79006467.31894803,7233999999.999914,2173560.4807856157,76832906.83816242,0.0,76832906.83816242,1299999999.9999971,762539.999999999,77967817.09622695,0.0,77967817.09622695,3700000000.0,207640.0,0.0,78472628.49596886,78472628.49596886,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,74627294.03986886
2016-06-01T00:00:00,66876478.848000005,6129820.506,6069465.791999999,1908719.1360000002,1270901.5497666667,5446999999.9999695,5260555.839835367,0.0,0.0,61615923.00816464,61615923.00816464,67745743.51416464,73815209.30616464,7233999999.999914,2015704.1330190625,71799505.17314558,0.0,71799505.17314558,1299999999.9999971,707159.999999999,73001064.30914558,0.0,73001064.30914558,3700000000.0,192560.0,0.0,73528458.97891223,73528458.97891223,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,69683124.52281223
2016-07-01T00:00:00,65749153.61032258,6309449.591225806,6292083.20516129,1925075.821935484,1281792.4852903227,5446999999.9999695,5858859.401018361,0.0,0.0,59890294.20930422,59890294.20930422,66199743.80053003,72491827.00569132,7233999999.999914,2452844.7883725944,70038982.21731873,0.0,70038982.21731873,1299999999.9999971,860519.9999999988,71103538.03925422,0.0,71103538.03925422,3700000000.0,234320.0,0.0,71600063.64454453,71600063.64454453,0.0,-7.450580596923828e-09,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,67754729.18844453
2016-08-01T00:00:00,66554469.615483865,6422212.47532258,7244653.099354839,1957289.8529032257,1303241.875967742,5446999999.9999695,6716804.130261896,0.0,0.0,59837665.48522197,59837665.48522197,66259877.96054455,73504531.05989939,7233999999.999914,3151055.5573400413,70353475.50255935,0.0,70353475.50255935,1299999999.9999971,1105469.9999999986,71205295.35546258,0.0,71205295.35546258,3700000000.0,301020.0,0.0,71656570.35143031,71656570.35143031,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,67811235.89533031
2016-09-01T00:00:00,67245980.544,6589242.219933334,6289749.936,1957156.848,1303153.3157333331,5446999999.9999695,7303818.945007473,0.0,0.0,59942161.59899253,59942161.59899253,66531403.818925865,72821153.75492586,7233999999.999914,3588196.2126935725,69232957.54223229,0.0,69232957.54223229,1299999999.9999971,1258829.9999999984,69931284.3902323,0.0,69931284.3902323,3700000000.0,342780.0,0.0,70340710.82596561,70340710.82596561,0.0,-7.450580596923828e-09,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,66495376.36986562
2016-10-01T00:00:00,81938648.48516129,6752714.846354839,6264995.132903226,1978037.4890322583,1317056.4818064515,5446999999.9999695,7010311.537634685,0.0,0.0,74928336.9475266,74928336.9475266,81681051.79388145,87946046.92678466,7233999999.999914,3891766.112244636,84054280.81454003,0.0,84054280.81454003,1299999999.9999971,1365329.9999999981,84666988.30357228,0.0,84666988.30357228,3700000000.0,371780.0,0.0,85061317.90537873,85061317.90537873,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,81215983.44927873
2016-11-01T00:00:00,106762482.43133333,6600069.610666666,5205576.096,1952496.72,1300050.4160666666,5446999999.9999695,4221991.167593192,0.0,0.0,102540491.26374014,102540491.26374014,109140560.8744068,114346136.9704068,7233999999.999914,3151055.5573400413,111195081.41306676,0.0,111195081.41306676,1299999999.9999971,1105469.9999999986,112042108.13306676,0.0,112042108.13306676,3700000000.0,301020.0,0.0,112490191.66913341,112490191.66913341,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,108644857.21303341
2016-12-01T00:00:00,194685571.50967744,6141722.662354838,3729009.089032258,1743711.84,1161033.0917419354,5446999999.9999695,3634976.352847615,0.0,0.0,191050595.15682983,191050595.15682983,197192317.81918466,200921326.90821692,7233999999.999914,3029627.5975196157,197891699.31069732,0.0,197891699.31069732,1299999999.9999971,1062869.9999999986,198572541.15069732,0.0,198572541.15069732,3700000000.0,289420.0,0.0,198893207.36243927,198893207.36243927,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,195047872.9063393
2017-01-01T00:00:00,108631295.2567742,8390665.457258064,12542800.877419354,2483410.110967742,1653553.7882580643,5446999999.9999695,4380033.617717001,0.0,0.0,104251261.6390572,104251261.6390572,112641927.09631526,125184727.97373462,7233999999.999914,2792843.075869785,122391884.89786483,0.0,122391884.89786483,1299999999.9999971,979799.9999999986,123895495.00883257,0.0,123895495.00883257,3700000000.0,266800.0,0.0,124731301.91709062,124731301.91709062,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,120885967.46099062
2017-02-01T00:00:00,143498814.99357143,5904837.148857144,4831733.931428571,1738433.5714285714,1157518.6091428571,5446999999.9999695,3928483.7602204033,0.0,0.0,139570331.23335102,139570331.23335102,145475168.38220817,150306902.31363675,7233999999.999914,2173560.4807856157,148133341.83285114,0.0,148133341.83285114,1299999999.9999971,762539.999999999,149109235.4042797,0.0,149109235.4042797,3700000000.0,207640.0,0.0,149508167.13342258,149508167.13342258,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,145662832.6773226
2017-03-01T00:00:00,110399688.09354839,5612193.772161291,2624535.1741935485,1574616.1006451612,1048442.3843258064,5446999999.9999695,3005064.30163986,0.0,0.0,107394623.79190853,107394623.79190853,113006817.56406982,115631352.73826337,7233999999.999914,1614991.865611659,114016360.87265171,0.0,114016360.87265171,1299999999.9999971,566579.9999999993,115024396.97329687,0.0,115024396.97329687,3700000000.0,154280.0,0.0,115367612.47762266,115367612.47762266,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,111522278.02152266
2017-04-01T00:00:00,105931552.89866666,5936843.0622,2670950.448,1734204.24,1154702.5510666666,5446999999.9999695,4899315.9538380895,0.0,0.0,101032236.94482857,101032236.94482857,106969080.00702858,109640030.45502858,7233999999.999914,2094632.3069023394,107545398.14812624,0.0,107545398.14812624,1299999999.9999971,734849.9999999991,108544752.38812624,0.0,108544752.38812624,3700000000.0,200100.0,0.0,108948408.0591929,108948408.0591929,0.0,-1.4901161193847656e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,105103073.6030929
2017-05-01T00:00:00,73355820.75870968,5678309.117741936,1129118.2606451612,1606044.030967742,1069368.3576129032,5446999999.9999695,5678239.458019721,0.0,0.0,67677581.30068997,67677581.30068997,73355890.4184319,74485008.67907706,7233999999.999914,2173560.4807856157,72311448.19829145,0.0,72311448.19829145,1299999999.9999971,762539.999999999,73154952.2292592,0.0,73154952.2292592,3700000000.0,207640.0,0.0,73465733.70687209,73465733.70687209,0.0,1.4901161193847656e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,69620399.25077209
2017-06-01T00:00:00,72539539.2,4899511.865733334,243148.608,1332277.776,887083.8343699999,5446999999.9999695,5260555.839835367,0.0,0.0,67278983.36016464,67278983.36016464,72178495.22589797,72421643.83389796,7233999999.999914,2015704.1330190625,70405939.7008789,0.0,70405939.7008789,1299999999.9999971,707159.999999999,71031057.4768789,0.0,71031057.4768789,3700000000.0,192560.0,0.0,71174634.43124889,71174634.43124889,0.0,1.4901161193847656e-08,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,67329299.97514889
2017-07-01T00:00:00,65695494.19354839,4908231.372580646,86400.0,1349123.7367741936,898300.5488645161,5446999999.9999695,5858859.401018361,0.0,0.0,59836634.79253003,59836634.79253003,64744866.16511068,64831266.16511068,7233999999.999914,2452844.7883725944,62378421.37673809,0.0,62378421.37673809,1299999999.9999971,860519.9999999988,62867025.11351228,0.0,62867025.11351228,3700000000.0,234320.0,0.0,62980058.78237679,62980058.78237679,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,59134724.32627679
2017-08-01T00:00:00,62940729.9716129,5014471.351258065,86400.0,1348860.6348387096,898125.3650774194,5446999999.9999695,6716804.130261896,0.0,0.0,56223925.841351,56223925.841351,61238397.19260907,61324797.19260907,7233999999.999914,3151055.5573400413,58173741.63526903,0.0,58173741.63526903,1299999999.9999971,1105469.9999999986,58417132.27010774,0.0,58417132.27010774,3700000000.0,301020.0,0.0,58463290.75518516,58463290.75518516,0.0,-7.450580596923828e-09,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,54617956.299085155
2017-09-01T00:00:00,58942919.808,5015394.832066667,86400.0,1357571.664,903925.5167366666,5446999999.9999695,7303818.945007473,0.0,0.0,51639100.862992525,51639100.862992525,56654495.695059195,56740895.695059195,7233999999.999914,3588196.2126935725,53152699.48236562,0.0,53152699.48236562,1299999999.9999971,1258829.9999999984,53251441.14636562,0.0,53251441.14636562,3700000000.0,342780.0,0.0,53261639.78310228,53261639.78310228,0.0,0.0,0.0,0.0,481947.84,2841441.73,0.0,0.0,0.0,0.0,68999.04,972276.4183,0.0,0.0,0.0,0.0,0.0,31616.3078,49416305.32700228
