Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,north_link,north_Ereservoir,north_irrigation,north_urban,north_others,east_abstraction,east_link,east_Ereservoir,east_irrigation,east_urban,east_others,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1942-02-01T00:00:00,583726636.9607142,28286305.919999998,41767559.32,11853598.746214285,7892600.188571429,17450516265.86787,6789441.908675107,0.0,0.0,368000000.0,368000000.0,373182081.91999996,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,406642989.71999997,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.0,2825357.439897779,237900000.0,148128986.29696065,386028986.29696065,1352999999.9999986,862779.9999999974,309052800.0,82012178.80217493,391064978.8021749,3800000000.0,214800.0,138189741.2307464,260000000.0,398189741.2307464,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.000000041,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,394344406.7746464
1942-03-01T00:00:00,687909341.0,33936564.91354839,50110731.75064516,14221384.171935484,9469166.436516128,26549699280.352177,6744536.1146998275,0.0,0.0,368000000.0,368000000.0,378832340.9135483,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,420636421.1441935,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.0,2162266.12,237900000.0,178748523.02419347,416648523.02419347,1353000000.000004,641059.9999999981,309052800.0,115221220.95512879,424274020.9551288,3800000000.0,159600.0,173030549.6316449,260000000.0,433030549.6316449,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.000000097,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,429185215.1755449
1942-04-01T00:00:00,454950278.73333335,21302231.328,31454874.779666666,8926867.412433334,5943865.398133334,28120538498.345978,14946199.306873284,0.0,0.0,368000000.0,368000000.0,366198007.32799995,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,389346230.58766663,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.0,2804442.9,237900000.0,146816155.68766665,384716155.68766665,1353000000.0,831450.0000000036,362880000.0,23976746.859100103,386856746.8591001,3800000000.0,207000.0,132040574.49723345,260000000.0,392040574.49723345,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.000000052,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,388195240.04113346
1942-05-01T00:00:00,325279259.93225807,14269635.592258064,21070543.91548387,5979802.913451613,3981591.9719354836,25625588641.066334,18118741.232891686,0.0,0.0,368000000.0,368000000.0,359165411.592258,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,371929303.9877419,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.0,2910117.56,237900000.0,129293554.42774189,367193554.4277419,1352999999.9999962,862780.0,362880000.0,3475751.1001936197,366355751.1001936,3800000000.0,214800.0,109569505.31212914,260000000.0,369569505.31212914,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0000000894,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,365724170.85602915
1942-06-01T00:00:00,237276429.04333335,9496878.048,14023090.126333334,3979741.3642,2649870.9900333337,20645688440.618576,15630330.231591946,0.0,0.0,368000000.0,368000000.0,354392654.048,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,360109092.65433335,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.000002,2698768.24,237900000.0,117684692.41433328,355584692.4143333,1352999999.999998,800119.9999999932,309052800.0,43756687.53753322,352809487.5375332,3800000000.0,199200.0,94707120.76756656,260000000.0,354707120.76756656,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.0000000224,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,350861786.3114666
1942-07-01T00:00:00,206439744.5,7824477.089032258,11553622.871612903,3278908.602258065,2183228.503677419,14566496496.16226,14899938.290203739,0.0,0.0,368000000.0,368000000.0,352720253.0890323,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,355967224.4406452,1825632.0,1000000.0,723168.0,606528.0,495936.0,10782000000.000002,3284043.280000003,237900000.0,112957549.16064519,350857549.1606452,1353000000.000002,973639.9999999959,309052800.0,38155191.52190316,347207991.52190316,3800000000.0,242400.0,88595782.2655806,260000000.0,348595782.2655806,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299967.9999999665,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,344750447.8094806
1942-08-01T00:00:00,185390469.3032258,6682887.824516129,9867952.16148387,2800516.6511612902,1864696.0070967742,7887174297.426605,13209703.554053372,0.0,0.0,368000000.0,368000000.0,351578663.8245161,7305120.0,30000000.0,4502304.0,1626912.0,1175904.0,353139964.466,1825632.0,1000000.0,723168.0,606528.0,495936.0,10156121634.181004,4218857.580000004,237900000.0,129385099.58983862,367285099.5898386,1353000000.0,1250790.0000000026,362880000.0,0.0,362880000.0,3800000000.0,311400.0,103880258.24709678,260000000.0,363880258.2470968,19382457.6,18713376.0,852033.6,4811114.881,481947.84,2841441.73,259269.12,2299968.000000011,148452.48,640854.72,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,360034923.7909968
1942-09-01T00:00:00,175181209.29666668,6129197.424,9050372.916333335,2568488.338333333,1710202.2751333334,5447000000.0,9240109.46918426,0.0,0.0,227896740.0350359,227896740.0350359,231935057.4590359,5678208.0,30000000.0,4502304.0,0.0,1175904.0,235306176.93536925,495936.0,1000000.0,0.0,0.0,495936.0,7234000000.0,4608197.163904834,237900000.0,89706098.24416453,327606098.2441645,1300000000.0,1424310.0,330014086.60916454,0.0,330014086.60916454,3800000000.0,354600.0,70816651.12429786,260000000.0,330816651.12429786,19382457.6,0.0,0.0,0.0,481947.84,2841441.73,0.0,4.6566128730773926e-09,0.0,0.0,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,326971316.6681979
1942-10-01T00:00:00,209466733.44516128,7988643.220645161,11796030.580999998,3347703.7095483867,2229035.0378387095,5447000000.0,7010311.537634709,0.0,0.0,183072918.8675266,183072918.8675266,188970682.08817175,5678208.0,30000000.0,4502304.0,0.0,1175904.0,195087459.22917175,0.0,1000000.0,0.0,0.0,0.0,7234000000.0,3891766.1122446684,191195693.1169271,0.0,191195693.1169271,1300000000.0,1365330.0,192675210.1864755,0.0,192675210.1864755,3700000000.0,384600.0,-2.9802322387695312e-08,197743360.7959271,197743360.79592708,19382457.6,0.0,0.0,0.0,0.0,2841441.73,0.0,1.862645149230957e-09,0.0,0.0,0.0,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,193898026.33982712
1942-11-01T00:00:00,324188507.65,14210479.583999999,20983194.154333334,5955013.123366667,3965085.9381666663,5447000000.0,4221991.167593206,0.0,0.0,300583013.4424068,300583013.4424068,297860279.24064004,5678208.0,30000000.0,4502304.0,0.0,1175904.0,313164219.9549734,495936.0,1000000.0,0.0,0.0,495936.0,7234000000.000002,3151055.5573400673,236908000.0,72609228.39763331,309517228.3976333,1299999999.999998,1105470.0,309052800.0,0.0,309052800.0,3800000000.0,301020.0,49630494.844833344,259200000.0,308830494.8448334,19382457.6,14842333.78576672,0.0,4811114.881,481947.84,2841441.73,0.0,7.450580596923828e-09,0.0,0.0,68999.04,972276.4183,1045.44,2090880.0,1045.44,502856.64,2090.88,31616.3078,304985160.3887334
