Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,east_abstraction,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1942-02-01T00:00:00,583726636.9607142,28286305.919999998,41767559.32,11853598.746214285,7892600.188571429,17650388824.11962,6834546.73682674,0.0,0.0,368000000.0,368000000.0,377191905.92,418131753.24,10782000000.0,2910117.56,237900000.0,177321635.68,415221635.68,1353000000.0,862780.0,362880000.0,58411110.42521429,421291110.4252143,3800000000.0,214800.0,168511854.61378574,260000000.0,428511854.61378574,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,425333892.2537857
1942-03-01T00:00:00,687909341.0,33936564.91354839,50110731.75064516,14221384.171935484,9469166.436516128,26853460178.851227,6802375.492528953,-5.960464477539063e-08,-5.960464477539063e-08,368000000.0,367999999.99999994,382842164.91354835,432125184.6641935,10782000000.0,2162266.12,237900000.0,192062918.5441935,429962918.5441935,1353000000.0,641060.0,362880000.0,75741898.71512902,438621898.715129,3800000000.0,159600.0,187474409.15164512,260000000.0,447474409.1516451,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,444296446.7916451
1942-04-01T00:00:00,454950278.73333335,21302231.328,31454874.779666666,8926867.412433334,5943865.398133334,28522733742.808914,15074130.60141045,0.0,0.0,368000000.0,368000000.0,370207831.328,400834994.1076667,10781999999.999998,2804442.9,237900000.0,160130551.2076667,398030551.2076667,1353000000.0,831450.0,362880000.0,38324624.619100034,401204624.61910003,3800000000.0,207000.0,146484434.01723337,260000000.0,406484434.0172334,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,403306471.65723336
1942-05-01T00:00:00,325279259.93225807,14269635.592258064,21070543.91548387,5979802.913451613,3981591.9719354836,26127064961.761066,18325202.030575737,0.0,0.0,368000000.0,368000000.0,363175235.59225804,383418067.5077419,10782000000.0,2910117.5599999996,237900000.0,142607949.94774187,380507949.94774187,1353000000.0,862780.0,362880000.0,17823628.86019349,380703628.8601935,3800000000.0,214800.0,124013364.832129,260000000.0,384013364.832129,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,380835402.472129
1942-06-01T00:00:00,237276429.04333335,9496878.048,14023090.126333334,3979741.3642,2649870.9900333337,21242633853.005985,15857103.33516938,0.0,0.0,368000000.0,368000000.0,358402478.048,371597856.17433333,10782000000.0,2698768.24,237900000.0,130999087.93433332,368899087.9343333,1353000000.0,800120.0,362880000.0,4277365.297533333,367157365.29753333,3800000000.0,199200.0,109150980.28756666,260000000.0,369150980.28756666,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,365973017.92756665
1942-07-01T00:00:00,206439744.5,7824477.089032258,11553622.871612903,3278908.602258065,2183228.503677419,15259803206.10469,15200585.496815884,5.960464477539063e-08,5.960464477539063e-08,368000000.0,368000000.00000006,356730077.0890323,367455987.9606452,10740951947.739002,3284043.2800000003,237900000.0,127596075.39874196,365496075.39874196,1353000000.000002,973640.0,362880000.0,0.0,362880000.0,3800000000.0,242400.0,104363772.50367743,260000000.0,364363772.5036774,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,361185810.1436774
1942-08-01T00:00:00,185390469.3032258,6682887.824516129,9867952.16148387,2800516.6511612902,1864696.0070967742,8672260715.027946,13658143.983120745,0.0,0.0,368000000.0,368000000.0,355588487.8245161,364628727.986,10560207622.614965,4207572.73693669,237900000.0,128351617.34983867,366251617.3498387,1353000000.000002,1250790.0000000026,362880000.0,0.0,362880000.0,3800000000.0,311400.0,103976240.00709677,260000000.0,363976240.00709677,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,360798277.64709675
1942-09-01T00:00:00,175181209.29666668,6129197.424,9050372.916333335,2568488.338333333,1710202.2751333334,5447000000.0,9863079.472869862,0.0,0.0,256807396.32472837,256807396.32472837,249172469.6751407,258221978.59147406,7234000000.0,4734699.015972959,237900000.0,126460866.99599993,364360866.99599993,1300000000.0,1424310.0000000028,362880000.0,0.0,362880000.0,3800000000.0,354600.0,103778546.27513331,260000000.0,363778546.2751333,16018560.0,12036124.073587656,0.0,3976128.001,398304.0,2348298.95,0.0,0.0,0.0,0.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,360600583.9151333
1942-10-01T00:00:00,209466733.44516128,7988643.220645161,11796030.580999998,3347703.7095483867,2229035.0378387095,5447000000.0,7010311.537634709,0.0,0.0,186436997.90752658,186436997.90752658,192697641.1281717,204492807.7091717,7234000000.0,3891766.1122446684,200601041.59692708,-2.9802322387695312e-08,200601041.59692705,1300000000.0,1365330.0,202167831.30647546,-2.9802322387695312e-08,202167831.30647543,3700000000.0,384600.0,-5.960464477539063e-08,207236344.79592708,207236344.795927,16018560.0,2.9802322387695312e-08,0.0,0.0,0.0,2348298.95,0.0,0.0,0.0,0.0,0.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,204058382.435927
1942-11-01T00:00:00,324188507.65,14210479.583999999,20983194.154333334,5955013.123366667,3965085.9381666663,5447000000.0,4221991.167593206,0.0,0.0,303947092.4824068,303947092.4824068,299063172.0664068,319218654.22074014,7389289933.573005,3151055.5573400673,236908000.0,73983267.54429996,310891267.54429996,1352999999.9999988,1105470.0,309052800.0,0.0,309052800.0,3800000000.0,301020.0,49726476.604833335,259200000.0,308926476.60483336,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,0.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,305748514.24483335
